,application_id,amount,duration_in_days,check_field_1,check_field_2,check_field_3,earned,spendings,prev_amount,start_date,finish_date
1361,77167,2500,18.0,True,True,False,18500,12500,2100,2017-05-11,2018-11-04
1362,66311,3400,33.0,False,False,True,3500,12900,2700,2017-02-20,2018-10-07
1363,17666,1100,40.0,True,True,False,4500,11100,1400,2017-03-17,2018-02-08
1364,92062,3000,14.0,True,True,False,6500,16100,2900,2017-10-27,2018-03-01
1365,38656,2300,6.0,True,True,True,17500,15300,1900,2017-12-20,2018-11-24
1366,23457,600,19.0,False,True,True,5500,2100,3300,2017-05-01,2018-11-20
1367,46329,1300,45.0,False,False,True,14000,5900,2900,2017-09-23,2018-10-11
1368,76068,1700,45.0,False,False,True,9500,13700,900,2017-08-09,2018-03-08
1369,96542,2300,42.0,True,False,False,18000,4700,1600,2017-03-27,2018-06-29
1370,98766,700,42.0,False,False,False,3500,11100,900,2017-10-08,2018-12-31
1371,55775,2200,1.0,False,True,False,18000,8900,1200,2017-05-20,2018-05-13
1372,45899,3300,32.0,False,False,True,7000,10700,1900,2017-02-05,2018-05-12
1373,48462,1500,18.0,True,False,True,19000,16100,3300,2017-12-10,2018-04-28
1374,53366,3100,42.0,True,False,False,3000,15300,1700,2017-06-28,2018-07-14
1375,32458,2100,12.0,False,True,True,17500,12300,2100,2017-01-23,2018-10-27
1376,97286,2200,45.0,False,False,True,14000,13700,2400,2017-04-17,2018-12-22
1377,12335,3400,27.0,True,True,True,9000,2100,1200,2017-05-01,2018-05-09
1378,39742,1000,21.0,True,False,True,10500,14300,1400,2017-01-12,2018-06-07
1379,97623,1600,20.0,False,True,False,17500,17500,1900,2017-05-20,2018-04-20
1380,66308,1100,5.0,False,True,True,12000,10100,1500,2017-09-26,2018-12-03
1381,21274,2400,3.0,False,True,True,10500,7900,1300,2017-01-27,2018-08-27
1382,34675,2600,5.0,True,True,True,12000,12100,1400,2017-06-23,2018-02-06
1383,49253,2800,2.0,False,True,True,17000,12700,2100,2017-08-14,2018-04-21
1384,49628,2900,32.0,False,True,True,19500,9100,2500,2017-10-11,2018-09-14
1385,81116,800,39.0,False,False,False,9500,7900,2100,2017-01-10,2018-07-24
1386,96500,3100,37.0,True,True,True,15500,15900,1300,2017-02-19,2018-01-30
1387,82309,2300,40.0,True,False,False,17000,3700,2500,2017-06-14,2018-01-15
1388,62358,1300,36.0,True,True,True,12000,13300,900,2017-03-04,2018-06-14
1389,33784,1300,15.0,True,True,True,17000,14100,2200,2017-02-17,2018-11-26
1390,59668,3100,34.0,True,True,True,15000,2500,800,2017-08-05,2018-08-03
1391,52005,1200,12.0,False,True,False,19000,900,3400,2017-02-08,2018-04-20
1392,99443,1200,32.0,True,True,True,13500,12500,2400,2017-12-03,2018-09-10
1393,30556,1800,5.0,False,True,False,12000,8100,1600,2017-01-30,2018-01-24
1394,82031,3200,33.0,False,True,False,12500,13700,1400,2017-01-21,2018-07-17
1395,88138,2600,5.0,False,False,True,8000,13300,3100,2017-12-16,2018-01-06
1396,35051,2300,10.0,False,True,False,10500,9500,1700,2017-01-16,2018-02-28
1397,90278,700,34.0,True,True,False,11000,5900,900,2017-11-26,2018-02-17
1398,18445,3200,16.0,False,False,False,12000,9100,1800,2017-10-02,2018-06-13
1399,59788,1000,24.0,True,True,False,14000,12500,2000,2017-12-29,2018-07-06
1400,95988,800,6.0,False,True,False,14500,1100,3000,2017-11-05,2018-10-14
1401,13870,2500,42.0,True,False,False,4500,16300,500,2017-03-02,2018-03-31
1402,26275,1700,12.0,True,True,True,11000,5300,2000,2017-08-05,2018-09-03
1403,50344,500,44.0,False,True,True,14000,15100,800,2017-02-26,2018-11-25
1404,37347,2700,29.0,True,False,False,10000,13300,1900,2017-05-06,2018-10-20
1405,63060,2400,14.0,True,False,False,12000,11900,600,2017-06-18,2018-03-18
1406,16423,2600,37.0,False,True,False,17500,9700,1100,2017-02-07,2018-05-24
1407,26592,1400,6.0,False,False,False,19000,9700,1500,2017-02-02,2018-05-16
1408,28102,2600,43.0,True,True,True,8000,6700,3300,2017-08-02,2018-11-08
1409,75394,800,32.0,False,False,False,18500,17500,1500,2017-03-31,2018-12-14
1410,58620,2600,22.0,False,False,False,19000,17300,1700,2017-05-11,2018-12-30
1411,15876,1500,2.0,False,True,True,10500,4700,2400,2017-03-15,2018-06-06
1412,34348,700,38.0,False,True,False,15500,15500,2800,2017-10-08,2018-05-19
1413,23293,1200,1.0,True,False,True,17500,17700,2700,2017-07-11,2018-03-13
1414,50361,3300,5.0,False,False,True,13500,15700,2200,2017-02-01,2018-12-10
1415,92449,1300,13.0,False,False,False,12000,6700,1200,2017-10-11,2018-12-13
1416,48682,1000,2.0,True,True,True,16000,2700,3400,2017-11-15,2018-03-03
1417,31473,1900,20.0,True,False,True,18000,6900,2900,2017-08-10,2018-06-08
1418,81046,1300,21.0,True,True,True,19500,5700,900,2017-02-03,2018-02-12
1419,96223,2800,18.0,True,True,True,4000,14700,3000,2017-08-31,2018-05-29
1420,22210,800,31.0,False,True,True,11500,10500,1300,2017-08-02,2018-01-27
1421,82077,2900,9.0,True,True,True,14000,13900,1700,2017-03-16,2018-05-17
1422,48012,2100,14.0,False,False,False,16000,3100,2600,2017-01-04,2018-09-12
1423,84056,2900,27.0,False,False,False,16000,12100,1400,2017-11-20,2018-11-21
1424,19206,1400,44.0,True,False,False,18000,13100,1100,2017-10-11,2018-07-26
1425,94934,900,31.0,False,False,False,4000,16900,2100,2017-11-02,2018-01-30
1426,79359,1600,16.0,True,False,True,15500,5900,3300,2017-03-29,2018-09-13
1427,75195,3000,17.0,False,True,True,14500,13300,800,2017-03-13,2018-07-09
1428,13378,2500,16.0,True,False,True,15000,3700,2100,2017-09-01,2018-08-26
1429,96741,1700,4.0,True,True,True,15000,12300,1400,2017-07-27,2018-01-25
1430,80983,700,5.0,False,True,True,17000,1100,2800,2017-08-13,2018-08-15
1431,69222,2300,20.0,False,True,True,19000,17500,2000,2017-06-18,2018-06-18
1432,29926,3200,18.0,True,False,False,3000,3100,2600,2017-05-16,2018-02-04
1433,10419,1400,23.0,False,True,True,15500,500,600,2017-11-06,2018-11-26
1434,49307,2400,8.0,False,False,True,17500,1300,900,2017-03-14,2018-02-05
1435,81608,1700,41.0,False,True,True,10500,16900,1500,2017-01-30,2018-12-16
1436,84544,2200,42.0,True,False,True,19500,3300,3100,2017-05-06,2018-06-22
1437,86141,1300,7.0,True,False,True,15000,7500,2200,2017-08-06,2018-02-04
1438,61501,1800,34.0,False,False,True,9500,1700,3300,2017-11-30,2018-09-03
1439,77937,3000,42.0,False,True,True,10500,5100,500,2017-12-30,2018-03-05
1440,57888,1800,32.0,False,False,False,8000,10700,2800,2017-02-09,2018-01-29
1441,73379,3100,36.0,True,True,False,13000,4500,1600,2017-11-24,2018-07-08
1442,85231,3300,15.0,False,False,False,11500,16700,600,2017-02-16,2018-01-17
1443,93567,1600,12.0,False,True,True,4000,14100,1500,2017-03-09,2018-09-12
1444,67899,800,7.0,True,True,True,8500,4100,2100,2017-11-20,2018-03-18
1445,20856,2300,13.0,False,True,False,11000,700,2900,2017-06-28,2018-10-10
1446,49052,3000,8.0,False,True,True,18000,5300,2000,2017-09-20,2018-04-09
1447,64659,3100,8.0,False,True,False,19500,3500,900,2017-12-05,2018-02-24
1448,53904,1500,8.0,False,True,False,15000,17700,1100,2017-10-13,2018-08-26
1449,69592,1000,12.0,False,False,False,18500,2700,3100,2017-04-08,2018-03-16
1450,67291,2300,32.0,False,True,False,3000,12100,1000,2017-08-11,2018-11-15
1451,39245,1000,14.0,True,False,False,15000,12700,2100,2017-02-17,2018-10-22
1452,64107,700,16.0,False,True,True,11500,9700,3300,2017-09-02,2018-12-07
1453,81677,2400,11.0,True,False,False,18500,1100,2100,2017-10-16,2018-12-17
1454,97555,2700,3.0,True,True,True,17000,17100,3100,2017-11-17,2018-04-30
1455,70582,1100,18.0,False,True,False,12500,11700,600,2017-02-14,2018-12-22
1456,68796,2100,36.0,False,True,True,4500,3100,3100,2017-01-02,2018-03-05
1457,95443,2800,30.0,True,True,False,7000,5700,1700,2017-03-18,2018-06-16
1458,15402,700,20.0,False,False,True,9000,1500,500,2017-03-07,2018-10-04
1459,17445,2500,22.0,False,True,True,4000,1700,1400,2017-10-11,2018-08-18
1460,51333,2600,4.0,True,False,False,10500,6700,2200,2017-11-17,2018-09-18
1461,61694,2400,33.0,False,False,True,3500,11700,600,2017-04-22,2018-06-25
1462,34283,2000,3.0,False,False,False,12500,17700,3100,2017-02-13,2018-04-29
1463,95136,900,9.0,False,True,True,9000,14100,2800,2017-12-21,2018-10-28
1464,35477,1900,42.0,True,True,True,12000,17500,500,2017-08-26,2018-07-30
1465,52663,2700,9.0,True,False,True,15000,13900,800,2017-12-19,2018-12-04
1466,65763,3400,12.0,True,False,True,7500,16300,2400,2017-08-26,2018-03-28
1467,91586,700,34.0,True,False,False,13500,2100,3200,2017-11-26,2018-10-01
1468,53581,800,20.0,False,True,False,15000,13100,1200,2017-10-30,2018-12-10
1469,20438,2800,24.0,False,True,False,14500,5700,2900,2017-04-25,2018-10-29
1470,52266,2700,1.0,True,False,True,10000,17300,3200,2017-12-19,2018-07-12
1471,81468,1200,34.0,True,True,False,14500,16500,3300,2017-10-28,2018-04-15
1472,92528,1200,8.0,False,False,False,7000,7100,3400,2017-08-07,2018-07-07
1473,96898,1700,43.0,False,False,True,13500,1300,500,2017-12-16,2018-11-13
1474,55151,800,26.0,False,True,True,16000,11300,500,2017-02-23,2018-04-17
1475,56710,3100,10.0,True,True,False,9500,6900,2600,2017-05-15,2018-08-03
1476,65188,2500,44.0,True,True,True,13500,14700,2600,2017-01-17,2018-03-24
1477,26799,3100,29.0,True,False,False,6500,6300,2300,2017-02-11,2018-08-07
1478,39897,2200,1.0,True,True,True,3000,6100,1800,2017-01-28,2018-10-14
1479,42593,1100,3.0,False,False,True,14000,3300,2600,2017-02-20,2018-07-13
1480,84006,1900,20.0,False,True,False,13000,9900,2800,2017-03-20,2018-10-15
1481,55749,2000,10.0,True,True,False,17500,8500,1800,2017-01-14,2018-03-26
1482,48858,1700,21.0,False,False,True,3500,17900,700,2017-01-19,2018-09-02
1483,72981,1400,36.0,False,True,False,15000,13900,3000,2017-06-26,2018-02-01
1484,21832,800,16.0,True,True,True,11000,15700,2900,2017-04-03,2018-02-02
1485,31231,2900,37.0,True,True,True,19500,12900,2300,2017-09-14,2018-09-17
1486,10783,3400,1.0,False,False,True,18500,5300,2900,2017-11-09,2018-06-19
1487,32824,2400,35.0,True,True,False,5500,2900,2300,2017-02-24,2018-10-20
1488,68914,2700,7.0,True,False,True,16500,5700,2100,2017-04-24,2018-03-16
1489,94990,3300,19.0,True,True,False,19000,8100,1900,2017-11-02,2018-09-15
1490,30329,1900,10.0,False,False,False,12000,8500,1900,2017-12-14,2018-08-12
1491,67380,2400,1.0,False,False,True,14000,4700,1000,2017-11-24,2018-02-23
1492,77114,2300,6.0,False,False,True,12500,14900,900,2017-06-10,2018-01-27
1493,89934,900,21.0,False,False,False,9500,9900,3100,2017-04-14,2018-08-12
1494,76659,2600,24.0,False,False,True,19500,5700,1800,2017-11-01,2018-09-03
1495,91512,1300,22.0,False,False,True,6000,12300,1100,2017-04-11,2018-02-22
1496,82324,1900,39.0,True,True,False,18500,3300,2700,2017-06-26,2018-11-13
1497,76189,2400,44.0,True,False,False,5500,14300,1600,2017-09-19,2018-09-04
1498,68380,1700,25.0,False,True,False,4500,8100,1900,2017-02-06,2018-09-06
1499,42163,900,25.0,False,False,True,17000,7300,2700,2017-10-10,2018-10-14
1500,74297,2300,3.0,True,False,False,9500,16100,2000,2017-04-13,2018-10-04
1501,31057,1300,32.0,False,True,False,9000,9500,1200,2017-06-01,2018-07-13
1502,94488,1200,16.0,True,True,True,15500,11300,900,2017-09-09,2018-05-17
1503,77649,2100,29.0,False,True,False,5500,15300,800,2017-12-28,2018-05-13
1504,48716,3200,18.0,False,True,True,11500,11500,1900,2017-08-26,2018-03-11
1505,64318,1000,3.0,True,True,False,17500,9700,1900,2017-12-27,2018-01-13
1506,19291,2600,16.0,True,True,True,16000,6500,600,2017-03-21,2018-01-07
1507,30693,2900,43.0,False,False,False,14500,13900,1000,2017-08-18,2018-04-25
1508,57842,2400,32.0,False,False,True,14000,10700,3400,2017-04-17,2018-10-27
1509,33292,600,21.0,False,True,True,15000,13500,2900,2017-05-27,2018-06-19
1510,77309,2000,14.0,True,True,False,8000,5100,2500,2017-06-26,2018-06-30
1511,85068,2200,2.0,False,True,False,5000,16300,1900,2017-03-20,2018-09-16
1512,15863,1300,34.0,True,True,False,5000,15100,2900,2017-11-05,2018-09-02
1513,40073,2800,28.0,True,False,False,17500,1700,3200,2017-01-09,2018-03-30
1514,15209,500,31.0,False,False,True,6000,5900,2600,2017-12-09,2018-02-10
1515,17846,500,39.0,True,False,True,11500,10900,3100,2018-01-01,2018-10-21
1516,33912,2800,5.0,True,True,False,5500,4900,2200,2017-01-09,2018-08-06
1517,61386,1700,27.0,False,True,True,16500,8100,2600,2017-02-17,2018-06-01
1518,70254,800,36.0,False,False,False,4000,1500,1800,2017-07-11,2018-04-25
1519,13144,3400,11.0,True,False,True,12500,14300,2600,2017-06-01,2018-09-07
1520,66870,800,11.0,False,True,False,18000,17100,600,2017-02-14,2018-11-14
1521,80609,1300,39.0,True,False,True,13000,14700,2900,2017-02-18,2018-07-11
1522,21506,2900,8.0,False,False,False,3500,16300,2300,2017-03-07,2018-07-21
1523,82875,1700,18.0,False,False,True,13500,2500,2100,2017-02-21,2018-06-16
1524,71817,3000,21.0,False,True,True,16000,7100,1800,2017-08-05,2018-12-27
1525,97363,600,28.0,False,True,True,7500,10300,3100,2017-03-13,2018-01-02
1526,52490,1900,27.0,False,False,True,15500,3100,600,2017-02-14,2018-01-22
1527,45794,1700,26.0,False,True,False,16500,14700,1200,2017-09-01,2018-03-24
1528,17295,3400,27.0,False,True,True,16000,7500,2200,2017-08-05,2018-09-18
1529,38042,1600,43.0,True,True,True,14500,6900,2200,2017-06-02,2018-11-15
1530,80733,1200,27.0,False,True,True,7000,14500,2400,2017-10-23,2018-01-10
1531,31635,700,44.0,True,False,True,3500,12100,1600,2017-10-13,2018-01-02
1532,86090,3200,27.0,False,True,False,3000,1700,500,2017-10-23,2018-07-12
1533,29248,1200,2.0,True,True,True,14500,15100,1500,2017-07-16,2018-12-21
1534,29052,500,39.0,False,False,True,13500,3100,3300,2017-03-03,2018-05-07
1535,38298,2700,33.0,True,False,True,10000,9700,900,2017-02-07,2018-07-29
1536,14130,1600,17.0,False,False,False,16000,3100,1300,2017-10-08,2018-09-24
1537,18964,1000,25.0,True,False,True,7500,10900,800,2017-09-23,2018-09-16
1538,64071,2500,18.0,False,False,True,9000,5100,1100,2017-05-15,2018-10-21
1539,37297,2900,23.0,True,True,False,8000,12500,1400,2017-09-01,2018-02-16
1540,90491,3200,6.0,False,True,True,8500,5100,2300,2017-11-20,2018-10-16
1541,98940,1300,34.0,False,False,True,3500,14300,600,2017-07-27,2018-12-09
1542,75804,1600,34.0,False,False,False,4000,13300,3000,2017-12-26,2018-11-05
1543,89033,1700,39.0,True,False,True,19000,4300,500,2017-12-02,2018-09-22
1544,51362,3300,38.0,False,False,False,10500,13100,1800,2017-12-11,2018-11-03
1545,87082,1700,4.0,False,True,False,18000,2500,1000,2017-07-22,2018-05-31
1546,32544,800,14.0,False,True,False,4000,9300,1900,2017-12-20,2018-11-25
1547,58604,2500,34.0,False,True,True,6500,500,2400,2017-03-26,2018-07-20
1548,46436,1000,24.0,True,False,True,15000,13900,1800,2017-06-25,2018-08-17
1549,84223,1400,3.0,True,False,True,5500,13700,700,2017-02-04,2018-05-15
1550,71601,2400,23.0,True,False,False,18500,12500,1900,2017-02-25,2018-07-21
1551,46620,2400,3.0,True,False,True,14500,17900,3200,2017-05-07,2018-08-21
1552,41018,3000,42.0,False,True,True,5000,4700,1600,2017-05-03,2018-05-09
1553,58170,3300,20.0,False,False,True,7000,16300,800,2017-08-03,2018-06-08
1554,47498,700,15.0,False,True,True,7500,500,2800,2017-04-05,2018-12-06
1555,80362,3100,33.0,True,False,True,12500,8700,1800,2017-06-05,2018-02-20
1556,71179,1800,12.0,True,True,True,19000,15700,900,2017-09-22,2018-10-11
1557,46574,3100,3.0,False,True,False,9000,6500,3200,2017-09-28,2018-08-01
1558,87625,2100,15.0,False,True,False,8000,12900,2800,2017-04-25,2018-02-25
1559,27408,600,12.0,True,False,True,17500,16700,1400,2017-02-05,2018-03-17
1560,34459,500,1.0,False,True,True,7000,1300,700,2017-03-02,2018-02-05
1561,53092,500,19.0,False,False,True,8000,9100,2000,2017-04-12,2018-05-13
1562,63982,2000,26.0,True,True,False,11000,14900,2400,2017-11-05,2018-09-05
1563,60722,500,4.0,False,False,True,5500,7100,1700,2017-02-06,2018-05-08
1564,93207,500,29.0,True,False,False,15500,16100,1000,2017-02-07,2018-08-16
1565,53343,900,15.0,True,True,True,16000,1700,1600,2017-01-27,2018-12-22
1566,17051,2500,1.0,False,False,False,19500,2100,3200,2017-05-28,2018-07-26
1567,77359,2600,31.0,False,True,True,8000,10100,800,2017-08-14,2018-07-17
1568,63147,1200,21.0,False,True,True,18500,11900,1100,2017-04-08,2018-11-06
1569,37912,1700,19.0,False,True,True,14500,11700,1600,2017-03-02,2018-04-28
1570,83475,1600,7.0,False,False,False,12500,900,1900,2017-01-26,2018-09-18
1571,87358,1200,22.0,False,True,False,16000,7900,600,2017-04-06,2018-03-16
1572,58522,1600,6.0,True,False,True,10000,5500,900,2017-05-29,2018-07-13
1573,64269,2900,22.0,False,False,False,4000,5100,1300,2017-12-22,2018-07-01
1574,34471,3200,36.0,True,True,True,15500,8500,2700,2017-11-26,2018-08-30
1575,16297,1300,33.0,False,True,True,3000,4700,2000,2017-02-01,2018-04-22
1576,36538,1100,29.0,False,False,False,5000,5500,1300,2017-03-26,2018-02-24
1577,92395,1200,40.0,False,False,True,18500,10900,2500,2017-01-15,2018-12-17
1578,69226,600,35.0,True,False,True,3500,15300,3000,2017-01-06,2018-11-22
1579,82598,1000,15.0,True,True,False,6000,11900,600,2017-05-07,2018-02-19
1580,30199,800,39.0,True,True,True,19000,7900,800,2017-05-09,2018-09-29
1581,92634,2600,45.0,True,False,True,17000,17700,1700,2017-06-13,2018-07-09
1582,13407,3200,8.0,True,False,False,6000,3900,2200,2017-02-06,2018-02-01
1583,19710,2100,13.0,False,True,True,16500,1100,1700,2017-01-24,2018-09-19
1584,80320,600,22.0,False,True,False,9000,5500,2600,2017-04-12,2018-04-06
1585,39640,1100,8.0,True,True,False,9500,14900,600,2017-02-26,2018-03-12
1586,60977,1900,9.0,True,False,True,19000,13100,800,2017-08-19,2018-06-04
1587,39550,2400,13.0,True,True,True,10500,13900,1500,2017-05-30,2018-07-16
1588,71400,2700,41.0,True,True,True,13000,4900,900,2017-02-10,2018-11-01
1589,60712,1400,45.0,True,True,True,12000,15300,800,2017-08-16,2018-01-22
1590,50777,2400,25.0,True,True,False,3000,10700,1000,2017-09-24,2018-02-06
1591,81801,1700,15.0,True,False,True,9000,5100,3400,2017-04-13,2018-10-05
1592,13593,3000,40.0,False,False,True,5500,12900,900,2017-11-12,2018-03-03
1593,76912,2300,9.0,False,False,True,11500,3300,3300,2017-11-10,2018-03-14
1594,46198,600,26.0,True,False,True,7500,17100,1900,2017-02-01,2018-10-21
1595,15912,2100,39.0,True,False,False,5500,14500,3400,2017-06-22,2018-09-22
1596,24608,1900,11.0,True,True,True,5500,6500,1300,2017-01-02,2018-03-12
1597,78718,2500,11.0,True,True,False,12000,5300,1200,2017-06-12,2018-01-25
1598,13125,3400,14.0,True,False,True,15000,2300,3300,2017-06-28,2018-03-01
1599,88492,1000,11.0,False,True,False,14500,3100,1900,2017-09-13,2018-10-18
1600,49679,2000,31.0,True,True,False,6000,7900,2700,2017-10-01,2018-02-08
1601,18161,900,20.0,False,False,True,8000,11700,1000,2017-11-29,2018-06-24
1602,47499,900,13.0,False,False,False,3000,700,2100,2017-12-24,2018-03-29
1603,81540,800,26.0,True,False,True,3500,17300,1200,2017-04-19,2018-07-13
1604,15701,2200,32.0,True,False,True,19500,6100,3200,2017-07-03,2018-04-14
1605,56297,2100,34.0,False,False,True,3000,1700,3200,2017-04-18,2018-02-18
1606,56150,1500,6.0,True,False,True,17500,10300,2300,2017-02-03,2018-09-04
1607,12928,3300,38.0,True,False,True,3000,10500,800,2017-07-25,2018-07-05
1608,53765,3300,9.0,False,True,False,10000,900,2600,2017-12-27,2018-09-17
1609,98454,2400,43.0,False,False,True,8000,2700,1600,2017-09-05,2018-08-04
1610,61928,1300,23.0,False,False,False,4000,14100,1900,2017-11-04,2018-05-30
1611,11202,500,20.0,True,False,False,15000,17500,3000,2017-09-14,2018-01-06
1612,97112,3000,16.0,True,False,True,12000,8100,700,2017-03-29,2019-01-01
1613,18960,1700,38.0,False,True,False,18500,15100,500,2017-06-13,2018-10-09
1614,28733,700,42.0,False,False,False,17500,8500,500,2017-06-12,2018-12-19
1615,19171,1600,45.0,False,False,True,11500,11300,500,2017-12-08,2018-07-07
1616,58672,1600,13.0,False,True,False,3000,7500,1600,2017-01-01,2018-08-24
1617,81655,3200,5.0,False,True,True,5000,2300,2500,2017-07-04,2018-08-11
1618,85026,2400,31.0,False,False,False,19000,12100,2600,2017-07-12,2018-08-09
1619,75623,800,19.0,False,False,False,16500,16900,1400,2017-04-06,2018-01-26
1620,78739,2700,19.0,False,False,True,19000,5700,1400,2017-06-17,2018-04-19
1621,26688,1500,18.0,True,True,False,11500,15100,500,2017-06-22,2018-09-10
1622,49553,1300,27.0,False,False,True,17000,12500,1100,2017-04-27,2018-07-30
1623,11786,500,8.0,False,False,True,5000,14100,1600,2017-05-10,2018-02-06
1624,33967,700,13.0,True,False,True,14500,16900,1400,2017-01-26,2018-04-24
1625,36093,1400,45.0,False,True,True,10000,6900,3300,2017-11-22,2018-10-16
1626,35020,3300,25.0,False,True,True,12500,1100,1500,2017-10-13,2018-10-13
1627,60969,1600,37.0,False,False,False,17500,8100,500,2017-01-29,2018-10-29
1628,73496,2400,6.0,False,False,False,19000,10700,3000,2017-04-02,2018-10-24
1629,59892,2900,39.0,True,False,False,10000,17900,3000,2017-07-04,2018-06-24
1630,10320,2200,39.0,True,False,False,3000,3900,2500,2017-02-24,2018-10-06
1631,48767,2000,14.0,False,False,False,4500,8900,3000,2017-06-18,2018-03-17
1632,59272,800,32.0,False,False,False,5500,17900,1200,2017-07-27,2018-09-06
1633,68143,3200,11.0,True,True,False,15000,7900,900,2017-11-30,2018-05-02
1634,48798,3200,4.0,False,False,False,15500,5100,2000,2017-05-22,2018-01-28
1635,57448,2400,4.0,False,False,True,4500,5500,2600,2017-09-27,2018-10-17
1636,62590,2900,11.0,False,False,True,11000,10100,2500,2017-08-20,2018-04-03
1637,50798,2900,13.0,True,False,True,5500,9700,1900,2017-09-10,2018-08-29
1638,21635,2600,23.0,False,False,True,14500,14300,2000,2017-08-08,2018-02-03
1639,22146,1200,41.0,False,False,True,13000,13900,2800,2017-03-21,2018-06-11
1640,15375,1200,1.0,True,True,True,4500,17700,3100,2017-08-25,2018-01-21
1641,46197,2200,24.0,False,True,True,18500,17300,2500,2017-04-18,2018-08-29
1642,59379,2700,23.0,True,False,False,13500,2500,2800,2017-02-28,2018-08-09
1643,75435,1400,42.0,True,False,True,17500,8300,3400,2017-11-26,2018-10-16
1644,10517,3100,42.0,False,False,False,16000,9900,1400,2017-12-29,2018-05-25
1645,93028,2300,37.0,True,False,True,16500,11300,1800,2017-05-19,2018-11-30
1646,11223,2200,37.0,True,False,True,9500,14700,1100,2017-09-10,2018-07-30
1647,97049,1700,10.0,False,True,False,17000,5100,1000,2017-11-29,2018-07-22
1648,40153,1200,1.0,False,True,True,8000,5500,1400,2017-07-31,2018-01-13
1649,45410,1400,6.0,False,True,False,4000,6100,2600,2017-08-08,2018-09-04
1650,51539,1400,31.0,True,False,True,6500,1700,500,2017-12-05,2018-08-09
1651,30055,2400,28.0,True,True,True,16500,11900,900,2017-12-26,2018-07-14
1652,90536,2000,40.0,False,False,False,14500,2100,2600,2017-06-17,2018-08-27
1653,59465,2400,45.0,True,True,False,10500,1900,3400,2017-10-13,2018-04-04
1654,73719,3200,25.0,True,True,False,13000,3700,1600,2017-04-14,2018-11-21
1655,57262,3200,21.0,False,False,False,10000,11100,1900,2017-11-08,2018-09-17
1656,37025,1900,8.0,True,True,False,8500,11300,1100,2017-10-05,2018-10-11
1657,47224,2400,36.0,True,True,True,6000,14100,2100,2017-07-16,2018-03-05
1658,46209,500,26.0,True,False,False,15500,9300,2400,2017-11-28,2018-06-04
1659,89972,1700,44.0,False,True,True,16500,12700,1800,2017-02-18,2018-01-31
1660,22236,1300,10.0,False,False,True,10500,12500,1600,2017-11-05,2018-01-16
1661,15308,500,34.0,False,True,True,11500,9100,1000,2017-12-15,2018-08-17
1662,90504,2000,34.0,True,False,True,19000,14700,3000,2017-01-06,2018-08-18
1663,54369,2900,38.0,False,False,False,16000,11300,800,2017-01-28,2018-03-03
1664,48772,900,28.0,True,True,True,8000,2500,1000,2017-07-23,2018-09-06
1665,76699,1600,10.0,False,True,True,3500,9900,2400,2017-11-14,2018-11-01
1666,10107,700,10.0,True,True,True,15500,2500,2400,2017-03-08,2018-09-14
1667,50229,3300,24.0,True,False,True,19500,12900,3300,2017-04-28,2018-10-06
1668,21869,1300,17.0,False,False,False,17500,5300,2600,2017-11-19,2018-02-27
1669,51442,2400,29.0,False,True,True,6500,10300,2300,2017-10-04,2018-07-31
1670,63850,900,45.0,True,False,False,18500,2100,2200,2017-09-13,2018-10-08
1671,85030,800,22.0,True,True,True,17000,3900,1800,2017-03-31,2018-12-15
1672,23877,1200,29.0,False,True,False,15500,2500,1000,2017-01-26,2018-04-11
1673,57573,800,11.0,False,True,True,18000,11100,2200,2017-11-17,2018-10-29
1674,49537,2500,44.0,False,False,True,14500,3500,1100,2017-02-24,2018-02-26
1675,49238,800,41.0,False,False,True,14000,15100,3300,2017-01-28,2018-03-30
1676,38925,3400,36.0,True,False,False,13500,3300,700,2017-11-08,2018-12-24
1677,99430,1900,36.0,True,False,False,3500,16100,1100,2017-03-05,2018-04-24
1678,41314,600,37.0,False,True,True,9500,4100,3100,2017-06-20,2018-10-06
1679,68229,2400,30.0,False,True,False,10500,15300,2500,2017-06-27,2018-03-22
1680,55996,2900,39.0,False,False,True,15500,15900,600,2017-04-03,2018-03-07
1681,81097,900,41.0,True,False,True,3500,3900,3200,2017-09-22,2018-05-21
1682,74009,500,36.0,False,False,False,13000,7300,3000,2017-05-19,2018-06-11
1683,26343,1100,33.0,False,True,False,17000,5100,1900,2017-01-27,2018-03-15
1684,19330,1600,21.0,False,False,True,11500,5700,1100,2017-09-09,2018-11-12
1685,95819,1700,23.0,False,False,True,3500,17900,3000,2017-01-28,2018-06-10
1686,94647,1600,1.0,True,True,False,5500,5300,600,2017-11-09,2018-05-23
1687,95441,1400,32.0,False,True,False,12000,12300,600,2017-08-08,2018-02-20
1688,68206,700,24.0,False,False,False,6500,700,1900,2017-06-12,2018-05-29
1689,41122,3200,13.0,False,False,True,3000,10500,800,2017-11-26,2018-03-15
1690,28765,3300,35.0,True,False,False,14000,700,2100,2017-09-26,2018-05-27
1691,72475,1200,43.0,True,True,True,7500,16100,3000,2017-06-09,2018-11-14
1692,23777,700,15.0,False,False,True,15000,1300,2500,2017-08-01,2018-06-17
1693,55509,700,29.0,False,True,False,15500,6100,3200,2017-05-08,2018-09-29
1694,90065,2400,11.0,False,True,False,13000,5500,2600,2017-12-24,2018-07-22
1695,81461,2200,16.0,True,True,False,14000,13300,1800,2017-01-28,2018-05-31
